image_id,group,source_family,analysis_category,height_category,platform,device,height,unit,uav_height_m,image_path,mask_path,json_path,visualization_path,image_width,image_height,crack_pixels,total_pixels,crack_ratio,split_chunk_size,split
UAV_6m__000195,uav_6_Meter,uav_parrot,uav_low_altitude,low,uav,Parrot ANAFI,6,m,6.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Images and Jsons\UAV_6m__000195.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Masks\UAV_6m__000195.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Images and Jsons\UAV_6m__000195.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Visualizations\UAV_6m__000195_viz.png,3840,2160,53045,8294400,0.0063952787422839,10,train
UAV_6m__000196,uav_6_Meter,uav_parrot,uav_low_altitude,low,uav,Parrot ANAFI,6,m,6.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Images and Jsons\UAV_6m__000196.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Masks\UAV_6m__000196.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Images and Jsons\UAV_6m__000196.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Visualizations\UAV_6m__000196_viz.png,3840,2160,59171,8294400,0.0071338493441358,10,train
UAV_6m__000197,uav_6_Meter,uav_parrot,uav_low_altitude,low,uav,Parrot ANAFI,6,m,6.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Images and Jsons\UAV_6m__000197.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Masks\UAV_6m__000197.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Images and Jsons\UAV_6m__000197.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Visualizations\UAV_6m__000197_viz.png,3840,2160,53017,8294400,0.006391902970679,10,train
UAV_6m__000198,uav_6_Meter,uav_parrot,uav_low_altitude,low,uav,Parrot ANAFI,6,m,6.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Images and Jsons\UAV_6m__000198.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Masks\UAV_6m__000198.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Images and Jsons\UAV_6m__000198.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_6_Meter\Visualizations\UAV_6m__000198_viz.png,3840,2160,54862,8294400,0.0066143422067901,10,train
UAV_75m__000001,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000001.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000001.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000001.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000001_viz.png,3840,2160,86822,8294400,0.0104675443672839,5,test
UAV_75m__000002,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000002.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000002.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000002.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000002_viz.png,3840,2160,61985,8294400,0.007473114390432,5,test
UAV_75m__000003,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000003.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000003.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000003.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000003_viz.png,3840,2160,75506,8294400,0.0091032503858024,5,test
UAV_75m__000004,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000004.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000004.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000004.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000004_viz.png,3840,2160,71856,8294400,0.0086631944444444,5,test
UAV_75m__000005,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000005.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000005.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000005.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000005_viz.png,3840,2160,60317,8294400,0.007272014853395,5,test
UAV_75m__000006,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000006.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000006.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000006.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000006_viz.png,3840,2160,51089,8294400,0.0061594569830246,5,test
UAV_75m__000007,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000007.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000007.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000007.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000007_viz.png,3840,2160,51628,8294400,0.0062244405864197,5,test
UAV_75m__000008,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000008.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000008.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000008.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000008_viz.png,3840,2160,56037,8294400,0.0067560040509259,5,test
UAV_75m__000009,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000009.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000009.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000009.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000009_viz.png,3840,2160,60883,8294400,0.0073402536651234,5,test
UAV_75m__000010,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000010.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000010.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000010.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000010_viz.png,3840,2160,56458,8294400,0.0068067611882716,5,test
UAV_75m__000011,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000011.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000011.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000011.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000011_viz.png,3840,2160,52059,8294400,0.0062764033564814,5,train
UAV_75m__000012,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000012.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000012.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000012.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000012_viz.png,3840,2160,52046,8294400,0.0062748360339506,5,train
UAV_75m__000013,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000013.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000013.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000013.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000013_viz.png,3840,2160,68100,8294400,0.0082103587962962,5,train
UAV_75m__000014,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000014.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000014.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000014.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000014_viz.png,3840,2160,51706,8294400,0.0062338445216049,5,train
UAV_75m__000015,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000015.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000015.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000015.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000015_viz.png,3840,2160,53228,8294400,0.0064173418209876,5,train
UAV_75m__000016,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000016.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000016.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000016.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000016_viz.png,3840,2160,57156,8294400,0.0068909143518518,5,train
UAV_75m__000017,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000017.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000017.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000017.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000017_viz.png,3840,2160,47616,8294400,0.0057407407407407,5,train
UAV_75m__000018,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000018.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000018.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000018.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000018_viz.png,3840,2160,46911,8294400,0.0056557436342592,5,train
UAV_75m__000019,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000019.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000019.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000019.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000019_viz.png,3840,2160,45822,8294400,0.0055244502314814,5,train
UAV_75m__000020,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000020.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000020.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000020.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000020_viz.png,3840,2160,41058,8294400,0.0049500868055555,5,train
UAV_75m__000021,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000021.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000021.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000021.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000021_viz.png,3840,2160,46646,8294400,0.0056237943672839,5,train
UAV_75m__000022,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000022.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000022.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000022.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000022_viz.png,3840,2160,47209,8294400,0.0056916714891975,5,train
UAV_75m__000023,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000023.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000023.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000023.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000023_viz.png,3840,2160,45700,8294400,0.0055097415123456,5,train
UAV_75m__000024,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000024.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000024.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000024.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000024_viz.png,3840,2160,40990,8294400,0.0049418885030864,5,train
UAV_75m__000025,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000025.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000025.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000025.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000025_viz.png,3840,2160,36454,8294400,0.0043950135030864,5,train
UAV_75m__000026,uav_75_Meter,uav_parrot,uav_high_altitude,high,uav,Parrot ANAFI,75,m,75.0,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000026.jpg,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Masks\UAV_75m__000026.png,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Images and Jsons\UAV_75m__000026.json,D:\OneDrive - Louisiana State University\Flavia-Ioana Patrascu's files - 2- Abu Bakar\Journal_Paper_1\Final_Dataset\uav_75_Meter\Visualizations\UAV_75m__000026_viz.png,3840,2160,34498,8294400,0.0041591917438271,5,val
